,date,eth_price_floor,num_daily_transactions,project_name,numerator,collateral_value
1280,2020-12-24,4.0,15,Cryptopunks,60.0,2.8460655167200004
1281,2020-12-25,4.15,15,Cryptopunks,62.25000000000001,3.0280172408661414
1282,2020-12-26,3.0,27,Cryptopunks,81.0,3.1597694897826085
1283,2020-12-27,4.49,20,Cryptopunks,89.80000000000001,3.131470306111111
1284,2020-12-28,3.51,7,Cryptopunks,24.57,3.27954800878453
1285,2020-12-29,4.89,10,Cryptopunks,48.9,3.2777859655376345
1286,2020-12-30,4.5,11,Cryptopunks,49.5,3.3606573825128203
1287,2020-12-31,3.0,15,Cryptopunks,45.0,3.437763314801981
1288,2021-01-01,5.5,3,Cryptopunks,16.5,3.407503177834102
1289,2021-01-02,4.9,5,Cryptopunks,24.5,3.436037225409091
1290,2021-01-03,4.2,5,Cryptopunks,21.0,3.4621973094170406
1291,2021-01-04,4.0,13,Cryptopunks,52.0,3.4783771929824563
1292,2021-01-05,3.0,18,Cryptopunks,54.0,3.5128991596638652
1293,2021-01-06,4.4,18,Cryptopunks,79.2,3.4864960629921256
1294,2021-01-07,4.25,19,,80.75,3.5465555555555563
1295,2021-01-08,4.2,11,Cryptopunks,46.2,3.5928027681660906
1296,2021-01-09,4.0,7,Cryptopunks,28.0,3.6150666666666673
1297,2021-01-10,4.25,21,Cryptopunks,89.25,3.62384364820847
1298,2021-01-11,4.5,12,Cryptopunks,54.0,3.7135714285714294
1299,2021-01-12,4.85,17,Cryptopunks,82.44999999999999,3.7530815709969794
1300,2021-01-13,4.75,29,Cryptopunks,137.75,3.815420289855073
1301,2021-01-14,4.0,15,Cryptopunks,60.0,3.9287637362637367
1302,2021-01-15,4.4,6,Cryptopunks,26.400000000000002,3.93537037037037
1303,2021-01-16,4.0,11,Cryptopunks,44.0,3.9426302083333336
1304,2021-01-17,4.0,4,Cryptopunks,16.0,3.9453553299492388
1305,2021-01-18,3.95,15,Cryptopunks,59.25,3.996709511568124
1306,2021-01-19,4.2,4,Cryptopunks,16.8,3.9949752475247524
1307,2021-01-20,4.0,5,Cryptopunks,20.0,4.0018918918918915
1308,2021-01-21,2.0,12,Cryptopunks,24.0,4.004083129584352
1309,2021-01-22,4.17,8,Cryptopunks,33.36,4.026155844155844
1310,2021-01-23,3.98,26,Cryptopunks,103.48,4.038174603174602
1311,2021-01-24,4.31,30,Cryptopunks,129.29999999999998,4.035758354755783
1312,2021-01-25,3.0,21,Cryptopunks,63.0,4.051881188118811
1313,2021-01-26,3.5,26,Cryptopunks,91.0,4.067738693467336
1314,2021-01-27,4.31,67,Cryptopunks,288.77,4.01029702970297
1315,2021-01-28,5.2,25,Cryptopunks,130.0,4.061120689655172
1316,2021-01-29,4.85,13,Cryptopunks,63.05,4.103256784968685
1317,2021-01-30,1.0,19,Cryptopunks,19.0,4.114365904365904
1318,2021-01-31,5.5,13,Cryptopunks,71.5,4.026824742268041
1319,2021-02-01,4.44,31,Cryptopunks,137.64000000000001,4.0565858585858585
1320,2021-02-02,4.5,29,Cryptopunks,130.5,4.071305182341651
1321,2021-02-03,5.0,35,Cryptopunks,175.0,4.092935779816514
1322,2021-02-04,5.5,30,Cryptopunks,165.0,4.151058201058201
1323,2021-02-05,5.3,26,Cryptopunks,137.79999999999998,4.256735751295337
1324,2021-02-06,4.9,18,Cryptopunks,88.2,4.29855195911414
1325,2021-02-07,5.49,11,Cryptopunks,60.39,4.318600682593856
1326,2021-02-08,4.5,55,Cryptopunks,247.5,4.342815699658703
1327,2021-02-09,5.0,52,Cryptopunks,260.0,4.360236593059937
1328,2021-02-10,5.6,22,Cryptopunks,123.19999999999999,4.413744360902255
1329,2021-02-11,5.84,33,Cryptopunks,192.72,4.450874074074074
1330,2021-02-12,5.6,19,Cryptopunks,106.39999999999999,4.507395079594789
1331,2021-02-13,5.9,87,Cryptopunks,513.3000000000001,4.527547723935389
1332,2021-02-14,5.0,173,Cryptopunks,865.0,4.696626826029216
1333,2021-02-15,5.62,109,Cryptopunks,612.58,4.755608695652174
1334,2021-02-16,7.5,76,Cryptopunks,570.0,4.856326129666011
1335,2021-02-17,8.2,181,Cryptopunks,1484.1999999999998,5.0437981651376145
1336,2021-02-18,9.9,132,Cryptopunks,1306.8,5.511695859872611
1337,2021-02-19,9.5,113,Cryptopunks,1073.5,5.934024566473989
1338,2021-02-20,12.5,102,Cryptopunks,1275.0,6.210583109919571
1339,2021-02-21,8.0,279,Cryptopunks,2232.0,6.648034134007585
1340,2021-02-22,19.61,184,Cryptopunks,3608.24,6.862293577981651
1341,2021-02-23,16.0,81,Cryptopunks,1296.0,8.065932371954252
1342,2021-02-24,18.0,69,Cryptopunks,1242.0,8.432245392822503
1343,2021-02-25,20.49,37,Cryptopunks,758.13,8.799189573459715
1344,2021-02-26,17.99,24,Cryptopunks,431.76,9.068090523338048
1345,2021-02-27,20.5,43,Cryptopunks,881.5,9.324547641963424
1346,2021-02-28,19.845,53,Cryptopunks,1051.7849999999999,9.603010496183204
1347,2021-03-01,19.99,44,Cryptopunks,879.56,9.886069756554308
1348,2021-03-02,19.5,46,Cryptopunks,897.0,10.169923646459972
1349,2021-03-03,19.5,42,Cryptopunks,819.0,10.39321103008204
1350,2021-03-04,20.0,36,Cryptopunks,720.0,10.65036961451247
1351,2021-03-05,16.66,54,,899.64,10.883166817359857
1352,2021-03-06,16.0,21,Cryptopunks,336.0,11.115286866875842
1353,2021-03-07,15.0,34,Cryptopunks,510.0,11.237265976597659
1354,2021-03-08,18.0,36,Cryptopunks,648.0,11.363858744394618
1355,2021-03-09,15.0,30,Cryptopunks,450.0,11.52188834519573
1356,2021-03-10,15.0,26,Cryptopunks,390.0,11.597183502426114
1357,2021-03-11,16.99,117,Cryptopunks,1987.83,11.8111327077748
1358,2021-03-12,19.8,136,Cryptopunks,2692.8,12.228026487190622
1359,2021-03-13,19.5,54,Cryptopunks,1053.0,12.714416632188664
1360,2021-03-14,19.5,61,Cryptopunks,1189.5,12.957762510254305
1361,2021-03-15,19.0,76,Cryptopunks,1444.0,13.175050403225805
1362,2021-03-16,18.0,45,Cryptopunks,810.0,13.61070271364925
1363,2021-03-17,20.0,54,Cryptopunks,1080.0,14.331407518154634
1364,2021-03-18,21.0,51,Cryptopunks,1071.0,14.880684601924758
1365,2021-03-19,4.0,48,Cryptopunks,192.0,15.266804511278194
1366,2021-03-20,18.0,49,Cryptopunks,882.0,15.613742951127819
1367,2021-03-21,19.0,64,Cryptopunks,1216.0,16.039728606356967
1368,2021-03-22,19.0,26,Cryptopunks,494.0,16.504882264529055
1369,2021-03-23,15.0,52,Cryptopunks,780.0,16.7514296875
1370,2021-03-24,19.5,23,Cryptopunks,448.5,18.139837566450087
1371,2021-03-25,19.2,17,Cryptopunks,326.4,17.983684725848562
1372,2021-03-26,18.5,16,Cryptopunks,296.0,18.107224114441415
1373,2021-03-27,14.5,46,Cryptopunks,667.0,18.116893992932862
1374,2021-03-28,15.7,46,Cryptopunks,722.1999999999999,17.93839536516854
1375,2021-03-29,17.5,18,Cryptopunks,315.0,17.866331258644536
1376,2021-03-30,15.0,63,Cryptopunks,945.0,17.781995073891625
1377,2021-03-31,16.0,28,Cryptopunks,448.0,17.583109713487072
1378,2021-04-01,15.0,31,Cryptopunks,465.0,17.476939929328623
1379,2021-04-02,14.5,19,Cryptopunks,275.5,17.35562142857143
1380,2021-04-03,13.5,20,,270.0,17.25081336238199
1381,2021-04-04,13.0,25,Cryptopunks,325.0,17.122975753122702
1382,2021-04-05,14.0,48,Cryptopunks,672.0,17.06436186186186
1383,2021-04-06,10.0,31,Cryptopunks,310.0,16.972575423105223
1384,2021-04-07,14.5,31,Cryptopunks,449.5,16.86263274336283
1385,2021-04-08,14.99,170,Cryptopunks,2548.3,16.778112509252406
1386,2021-04-09,18.9,84,Cryptopunks,1587.6,16.61001341381623
1387,2021-04-10,17.0,39,Cryptopunks,663.0,16.761220142027113
1388,2021-04-11,11.0,63,Cryptopunks,693.0,16.749354180829368
1389,2021-04-12,19.75,64,Cryptopunks,1264.0,16.193490701001426
1390,2021-04-13,19.0,76,Cryptopunks,1444.0,16.228338068181817
1391,2021-04-14,19.99,50,Cryptopunks,999.4999999999999,16.23612087139845
1392,2021-04-15,18.0,54,Cryptopunks,972.0,16.220114531138154
1393,2021-04-16,17.9,44,Cryptopunks,787.5999999999999,16.231507823613086
1394,2021-04-17,18.5,39,Cryptopunks,721.5,16.138323782234956
1395,2021-04-18,19.75,28,Cryptopunks,553.0,16.0257225433526
1396,2021-04-19,19.25,29,Cryptopunks,558.25,16.525366568914954
1397,2021-04-20,10.05,41,Cryptopunks,412.05,16.530394345238093
1398,2021-04-21,18.9,31,Cryptopunks,585.9,16.209613928841787
1399,2021-04-22,18.97,32,Cryptopunks,607.04,16.217797888386123
1400,2021-04-23,18.97,39,Cryptopunks,739.8299999999999,16.333721286370597
1401,2021-04-24,19.69,22,Cryptopunks,433.18,16.356406959152796
1402,2021-04-25,19.49,16,Cryptopunks,311.84,16.37524491333836
1403,2021-04-26,19.5,31,Cryptopunks,604.5,16.38718161266014
1404,2021-04-27,21.0,42,Cryptopunks,882.0,16.526897865853662
1405,2021-04-28,20.0,31,Cryptopunks,620.0,16.699610091743118
1406,2021-04-29,20.21,24,Cryptopunks,485.04,16.766154428463285
1407,2021-04-30,20.0,25,Cryptopunks,500.0,16.91741809672387
1408,2021-05-01,20.1,29,Cryptopunks,582.9000000000001,16.997756059421423
1409,2021-05-02,20.97,39,Cryptopunks,817.8299999999999,17.116703210649963
1410,2021-05-03,20.0,169,Cryptopunks,3380.0,17.270902081727062
1411,2021-05-04,18.69,59,Cryptopunks,1102.71,17.642019363762103
1412,2021-05-05,19.0,24,Cryptopunks,456.0,17.762209459459463
1413,2021-05-06,18.0,24,Cryptopunks,432.0,17.906641483516484
1414,2021-05-07,18.0,16,Cryptopunks,288.0,18.077342995169083
1415,2021-05-08,19.99,25,Cryptopunks,499.74999999999994,18.15381450488145
1416,2021-05-09,18.0,25,Cryptopunks,450.0,18.6066873545384
1417,2021-05-10,18.0,25,Cryptopunks,450.0,18.57432520325203
1418,2021-05-11,16.0,38,Cryptopunks,608.0,18.613009868421052
1419,2021-05-12,14.0,30,,420.0,18.93234256926952
1420,2021-05-13,7.305,50,Cryptopunks,365.25,18.759222126188416
1421,2021-05-14,14.0,26,Cryptopunks,364.0,18.236666666666668
1422,2021-05-15,15.0,15,Cryptopunks,225.0,18.057967479674794
1423,2021-05-16,14.0,10,Cryptopunks,140.0,18.017949438202244
1424,2021-05-17,13.0,11,Cryptopunks,143.0,17.984110251450677
1425,2021-05-18,13.0,9,Cryptopunks,117.0,17.90961232604374
1426,2021-05-19,13.0,15,Cryptopunks,195.0,17.812634245187436
1427,2021-05-20,13.75,10,Cryptopunks,137.5,17.695601233299076
1428,2021-05-21,15.25,11,Cryptopunks,167.75,17.986486199575367
1429,2021-05-22,14.85,16,Cryptopunks,237.6,17.92312364425163
1430,2021-05-23,15.2,10,Cryptopunks,152.0,17.83187637969095
1431,2021-05-24,14.5,16,Cryptopunks,232.0,17.75125427594071
1432,2021-05-25,14.5,15,Cryptopunks,217.5,17.64256027554535
1433,2021-05-26,14.9,12,Cryptopunks,178.8,17.554402298850576
1434,2021-05-27,15.0,10,Cryptopunks,150.0,17.446098707403053
1435,2021-05-28,14.9,15,Cryptopunks,223.5,17.233980463980465
1436,2021-05-29,15.2,10,Cryptopunks,152.0,17.08359900373599
1437,2021-05-30,14.99,10,,149.9,16.96462610899873
1438,2021-05-31,14.25,7,Cryptopunks,99.75,16.84107235142119
1439,2021-06-01,13.0,12,Cryptopunks,156.0,16.691276595744682
1440,2021-06-02,13.5,12,Cryptopunks,162.0,16.400013793103447
1441,2021-06-03,15.75,10,Cryptopunks,157.5,15.26762323943662
1442,2021-06-04,13.25,4,Cryptopunks,53.0,14.887861271676298
1443,2021-06-05,13.97,2,Cryptopunks,27.94,14.67695390781563
1444,2021-06-06,14.5,7,Cryptopunks,101.5,14.506792452830188
1445,2021-06-07,13.5,7,Cryptopunks,94.5,14.387264957264957
1446,2021-06-08,13.0,14,Cryptopunks,182.0,14.062199999999999
1447,2021-06-09,13.75,5,Cryptopunks,68.75,13.804077448747153
1448,2021-06-10,13.97655,17,Cryptopunks,237.60135,13.55307875894988
1449,2021-06-11,13.95,23,Cryptopunks,320.84999999999997,13.337541080402008
1450,2021-06-12,15.0,6,Cryptopunks,90.0,13.322740025575447
1451,2021-06-13,16.0,6,Cryptopunks,96.0,14.218851152737752
1452,2021-06-14,15.25,4,Cryptopunks,61.0,14.26893379204893
1453,2021-06-15,14.9,12,Cryptopunks,178.8,14.246649841772152
1454,2021-06-16,14.5,13,Cryptopunks,188.5,14.279060849056604
1455,2021-06-17,14.5,16,Cryptopunks,232.0,14.332004218749997
1456,2021-06-18,14.69,6,Cryptopunks,88.14,14.376884862385323
1457,2021-06-19,13.98,5,Cryptopunks,69.9,14.447740094339624
1458,2021-06-20,14.5,9,Cryptopunks,130.5,14.462560223642173
1459,2021-06-21,13.75,11,Cryptopunks,151.25,14.435792122186497
1460,2021-06-22,14.0,15,Cryptopunks,210.0,14.389481535947711
1461,2021-06-23,12.601,14,Cryptopunks,176.41400000000002,14.344634565916397
1462,2021-06-24,14.25,9,Cryptopunks,128.25,14.257590129449836
1463,2021-06-25,13.5,23,Cryptopunks,310.5,14.245364191419144
1464,2021-06-26,14.6,20,Cryptopunks,292.0,14.165749522292995
1465,2021-06-27,14.65,13,Cryptopunks,190.45000000000002,14.16680663580247
1466,2021-06-28,14.55,30,Cryptopunks,436.5,14.15215947204969
1467,2021-06-29,16.0,43,Cryptopunks,688.0,14.156419152046784
1468,2021-06-30,16.101,15,Cryptopunks,241.515,14.345587599999998
1469,2021-07-01,15.301,14,Cryptopunks,214.214,14.416084464751957
1470,2021-07-02,16.35,17,Cryptopunks,277.95000000000005,14.49240090909091
1471,2021-07-03,17.5,14,Cryptopunks,245.0,14.60390858974359
1472,2021-07-04,16.0,30,Cryptopunks,480.0,14.677726776649745
1473,2021-07-05,17.0,25,Cryptopunks,425.0,14.78577226190476
1474,2021-07-06,17.63,30,Cryptopunks,528.9,14.914411625282167
1475,2021-07-07,18.0,19,Cryptopunks,342.0,15.095459978540772
1476,2021-07-08,17.5,19,Cryptopunks,332.5,15.234276882845188
1477,2021-07-09,18.0,30,Cryptopunks,540.0,15.38816635610766
1478,2021-07-10,18.47,24,Cryptopunks,443.28,15.55853218503937
1479,2021-07-11,18.8,33,Cryptopunks,620.4,15.746433009708737
1480,2021-07-12,18.0,34,Cryptopunks,612.0,16.01707238095238
1481,2021-07-13,19.29,41,Cryptopunks,790.89,16.150023508137433
1482,2021-07-14,19.0,25,Cryptopunks,475.0,16.370498299319728
1483,2021-07-15,19.59,25,Cryptopunks,489.75,16.485801313628897
1484,2021-07-16,18.5,39,Cryptopunks,721.5,16.64116237942122
1485,2021-07-17,19.99,43,Cryptopunks,859.5699999999999,16.795992283950618
1486,2021-07-18,19.0,16,Cryptopunks,304.0,17.053885925925925
1487,2021-07-19,19.0,21,Cryptopunks,399.0,17.12004817518248
1488,2021-07-20,19.0,18,Cryptopunks,342.0,17.198763195435095
1489,2021-07-21,18.99,22,Cryptopunks,417.78,17.278638028169016
1490,2021-07-22,19.75,18,Cryptopunks,355.5,17.384692094313454
1491,2021-07-23,19.99,19,Cryptopunks,379.80999999999995,17.513622928176794
1492,2021-07-24,20.0,21,Cryptopunks,420.0,17.672508916323732
1493,2021-07-25,20.99,21,Cryptopunks,440.78999999999996,17.780039136302296
1494,2021-07-26,20.59,54,Cryptopunks,1111.86,18.004464140730715
1495,2021-07-27,21.89,30,Cryptopunks,656.7,18.273168175937908
1496,2021-07-28,21.0,23,Cryptopunks,483.0,18.470137974683542
1497,2021-07-29,20.0,43,,860.0,18.694647509578544
1498,2021-07-30,21.97,234,Cryptopunks,5140.98,18.91431545338442
1499,2021-07-31,24.0,301,Cryptopunks,7224.0,19.670033932135727
1500,2021-08-01,29.99,280,Cryptopunks,8397.199999999999,20.728595810705972
1501,2021-08-02,7.77,40,Cryptopunks,310.79999999999995,22.447429123711338
1502,2021-08-03,33.1,75,Cryptopunks,2482.5,22.11927122940431
1503,2021-08-04,32.0,127,Cryptopunks,4064.0,22.739808995687
1504,2021-08-05,34.49,214,Cryptopunks,7380.860000000001,23.504759420289854
1505,2021-08-06,33.0,210,Cryptopunks,6930.0,24.828533263488737
1506,2021-08-07,47.0,49,Cryptopunks,2303.0,25.707461904761903
1507,2021-08-08,42.0,34,Cryptopunks,1428.0,26.27050234741784
1508,2021-08-09,39.35,26,Cryptopunks,1023.1,26.637380506091844
1509,2021-08-10,44.8,41,Cryptopunks,1836.8,26.8838904494382
1510,2021-08-11,46.0,37,Cryptopunks,1702.0,27.35092817164179
1511,2021-08-12,41.0,25,Cryptopunks,1025.0,27.82039590125757
1512,2021-08-13,43.0,13,Cryptopunks,559.0,28.139136555607692
1513,2021-08-14,41.9,19,Cryptopunks,796.1,28.338131193959416
1514,2021-08-15,32.0,20,Cryptopunks,640.0,28.563582584003786
1515,2021-08-16,41.5,19,Cryptopunks,788.5,28.783834765998094
1516,2021-08-17,40.5,20,Cryptopunks,810.0,29.083227053140092
1517,2021-08-18,37.0,34,Cryptopunks,1258.0,29.271108968177433
1518,2021-08-19,15.0,38,Cryptopunks,570.0,29.500373742213704
1519,2021-08-20,44.0,47,Cryptopunks,2068.0,29.328561936402473
1520,2021-08-21,40.0,36,Cryptopunks,1440.0,29.758677298311444
1521,2021-08-22,51.08,35,Cryptopunks,1787.8,30.013953488372092
1522,2021-08-23,53.0,349,Cryptopunks,18497.0,30.44228531855956
1523,2021-08-24,67.68,101,Cryptopunks,6835.68,33.6868444266239
1524,2021-08-25,76.97,66,Cryptopunks,5080.0199999999995,35.1242735042735
1525,2021-08-26,77.88,40,Cryptopunks,3115.2,36.49576179427689
1526,2021-08-27,76.47,188,Cryptopunks,14376.36,37.302211093990756
1527,2021-08-28,66.6,305,Cryptopunks,20313.0,40.10499818906194
1528,2021-08-29,115.0,93,Cryptopunks,10695.0,43.06414158121072
1529,2021-08-30,110.0,29,Cryptopunks,3190.0,47.09816793893129
1530,2021-08-31,19.5,21,Cryptopunks,409.5,50.46088888888888
1531,2021-09-01,90.0,24,Cryptopunks,2160.0,52.62238196512123
1532,2021-09-02,90.0,25,Cryptopunks,2250.0,53.77491220556745
1533,2021-09-03,93.25,21,Cryptopunks,1958.25,54.849855579868716
1534,2021-09-04,95.0,19,Cryptopunks,1805.0,56.55170720513997
1535,2021-09-05,90.99,13,Cryptopunks,1182.87,59.299551411290324
1536,2021-09-06,91.99,14,Cryptopunks,1287.86,62.620693900391714
1537,2021-09-07,70.0,18,Cryptopunks,1260.0,63.2922602739726
1538,2021-09-08,80.0,6,Cryptopunks,480.0,63.77882488479262
1539,2021-09-09,90.0,5,Cryptopunks,450.0,64.20567599067599
1540,2021-09-10,87.98,10,Cryptopunks,879.8000000000001,64.75603571428572
1541,2021-09-11,80.0,9,Cryptopunks,720.0,65.31635813672112
1542,2021-09-12,80.0,10,Cryptopunks,800.0,65.7684422724496
1543,2021-09-13,75.0,11,Cryptopunks,825.0,66.0366829865361
1544,2021-09-14,75.0,7,Cryptopunks,525.0,66.37936039360395
1545,2021-09-15,74.5,16,Cryptopunks,1192.0,66.84305021698698
1546,2021-09-16,83.5,90,Cryptopunks,7515.0,67.21822360248447
1547,2021-09-17,100.0,7,Cryptopunks,700.0,68.40853571428572
1548,2021-09-18,103.0,1,Cryptopunks,103.0,69.18834845735027
1549,2021-09-19,99.0,8,Cryptopunks,792.0,70.48350247524752
1550,2021-09-20,90.0,9,Cryptopunks,810.0,71.41746353836398
1551,2021-09-21,98.5,10,Cryptopunks,985.0,72.25505806451612
1552,2021-09-22,95.0,10,Cryptopunks,950.0,72.91314098360655
1553,2021-09-23,95.99,19,Cryptopunks,1823.81,78.95913996627318
1554,2021-09-24,99.99,29,Cryptopunks,2899.71,80.2841213768116
1555,2021-09-25,102.0,26,Cryptopunks,2652.0,81.02470477975632
1556,2021-09-26,100.0,11,Cryptopunks,1100.0,81.66207027540361
1557,2021-09-27,109.5,7,Cryptopunks,766.5,83.00662100456621
1558,2021-09-28,97.5,16,Cryptopunks,1560.0,91.9849480968858
1559,2021-09-29,107.0,21,Cryptopunks,2247.0,87.8888223552894
1560,2021-09-30,107.5,45,Cryptopunks,4837.5,87.40223123732251
1561,2021-10-01,117.69,47,Cryptopunks,5531.43,91.90967117988396
1562,2021-10-02,124.5,17,Cryptopunks,2116.5,94.23838888888888
1563,2021-10-03,110.0,12,Cryptopunks,1320.0,95.40456766917293
1564,2021-10-04,101.0,27,Cryptopunks,2727.0,95.82596558317398
1565,2021-10-05,115.0,15,Cryptopunks,1725.0,96.11860640301319
1566,2021-10-06,111.0,6,Cryptopunks,666.0,96.77506566604126
1567,2021-10-07,117.99,5,Cryptopunks,589.9499999999999,97.0652380952381
1568,2021-10-08,113.5,9,Cryptopunks,1021.5,98.22109375
1569,2021-10-09,105.0,3,Cryptopunks,315.0,98.70038834951455
1570,2021-10-10,108.0,5,Cryptopunks,540.0,98.82202729044833
1571,2021-10-11,100.0,6,Cryptopunks,600.0,99.1257874015748
1572,2021-10-12,99.0,8,Cryptopunks,792.0,99.47702970297028
1573,2021-10-13,102.0,6,Cryptopunks,612.0,99.85666003976142
1574,2021-10-14,103.23,8,Cryptopunks,825.84,100.43152610441766
1575,2021-10-15,99.99,6,Cryptopunks,599.9399999999999,100.83314629258516
1576,2021-10-16,101.0,8,Cryptopunks,808.0,101.6844171779141
1577,2021-10-17,101.0,13,Cryptopunks,1313.0,105.69208845208846
1578,2021-10-18,101.0,5,Cryptopunks,505.0,105.64087167070217
1579,2021-10-19,99.9,9,Cryptopunks,899.1,105.5915587529976
1580,2021-10-20,99.0,15,Cryptopunks,1485.0,105.59516746411481
1581,2021-10-21,86.0,11,Cryptopunks,946.0,105.69287735849058
1582,2021-10-22,89.69,9,Cryptopunks,807.21,105.35242352941175
1583,2021-10-23,92.0,14,Cryptopunks,1288.0,105.26412735849055
1584,2021-10-24,95.0,9,Cryptopunks,855.0,105.24147971360381
1585,2021-10-25,90.0,11,Cryptopunks,990.0,105.39215538847118
1586,2021-10-26,98.0,9,Cryptopunks,882.0,105.18091145833331
1587,2021-10-27,94.85,10,Cryptopunks,948.5,105.16091623036648
1588,2021-10-28,95.95,13,Cryptopunks,1247.3500000000001,104.8142077922078
1589,2021-10-29,93.0,17,Cryptopunks,1581.0,104.8189005235602
1590,2021-10-30,98.5,7,Cryptopunks,689.5,104.16619047619048
1591,2021-10-31,95.0,6,Cryptopunks,570.0,103.60829411764706
1592,2021-11-01,99.0,8,Cryptopunks,792.0,101.22204013377926
1593,2021-11-02,98.5,5,Cryptopunks,492.5,99.7961724137931
1594,2021-11-03,90.0,11,Cryptopunks,990.0,99.34060070671377
1595,2021-11-04,86.0,8,Cryptopunks,688.0,98.78797752808988
1596,2021-11-05,95.0,3,Cryptopunks,285.0,97.4591923076923
1597,2021-11-06,89.0,13,Cryptopunks,1157.0,97.1143579766537
1598,2021-11-07,85.0,10,Cryptopunks,850.0,96.32241509433963
1599,2021-11-08,83.0,13,Cryptopunks,1079.0,95.31556390977444
1600,2021-11-09,77.77,10,Cryptopunks,777.6999999999999,94.63021739130436
1601,2021-11-10,60.0,15,Cryptopunks,900.0,93.79231316725979
1602,2021-11-11,77.0,12,Cryptopunks,924.0,91.91600000000001
1603,2021-11-12,75.0,9,Cryptopunks,675.0,91.11442176870749
1604,2021-11-13,76.69,11,Cryptopunks,843.5899999999999,90.4061952861953
1605,2021-11-14,80.0,25,Cryptopunks,2000.0,89.5613
1606,2021-11-15,80.0,17,Cryptopunks,1360.0,88.61583072100315
1607,2021-11-16,83.0,10,Cryptopunks,830.0,87.8672256097561
1608,2021-11-17,88.0,12,Cryptopunks,1056.0,87.19215384615384
1609,2021-11-18,85.0,9,Cryptopunks,765.0,87.01340361445783
1610,2021-11-19,85.0,6,Cryptopunks,510.0,86.60948795180724
1611,2021-11-20,89.99,7,Cryptopunks,629.93,86.00417956656347
1612,2021-11-21,87.0,8,Cryptopunks,696.0,86.09178683385579
1613,2021-11-22,72.0,9,Cryptopunks,648.0,86.01279874213836
1614,2021-11-23,81.0,8,Cryptopunks,648.0,85.3420766773163
1615,2021-11-24,82.0,9,Cryptopunks,738.0,84.95214743589743
1616,2021-11-25,85.0,10,Cryptopunks,850.0,84.68732258064516
1617,2021-11-26,80.0,4,Cryptopunks,320.0,84.31212218649517
1618,2021-11-27,83.95,4,Cryptopunks,335.8,83.9100655737705
1619,2021-11-28,81.0,4,Cryptopunks,324.0,83.38182432432433
1620,2021-11-29,82.95,3,Cryptopunks,248.85000000000002,82.7703886925795
1621,2021-11-30,78.0,7,Cryptopunks,546.0,82.37767025089606
1622,2021-12-01,80.0,11,Cryptopunks,880.0,81.99775
1623,2021-12-02,76.69,11,Cryptopunks,843.5899999999999,81.43946996466431
1624,2021-12-03,65.0,31,Cryptopunks,2015.0,80.9635294117647
1625,2021-12-04,66.0,14,Cryptopunks,924.0,79.04032362459547
1626,2021-12-05,65.0,15,Cryptopunks,975.0,78.28399999999999
1627,2021-12-06,63.0,34,Cryptopunks,2142.0,77.52128440366974
1628,2021-12-07,68.69,9,Cryptopunks,618.21,75.67373563218392
1629,2021-12-08,70.0,13,Cryptopunks,910.0,75.22383285302593
1630,2021-12-09,70.05,16,Cryptopunks,1120.8,74.73680115273774
1631,2021-12-10,64.0,14,Cryptopunks,896.0,74.4384419263456
1632,2021-12-11,66.95,8,Cryptopunks,535.6,74.63855113636363
1633,2021-12-12,69.8,7,Cryptopunks,488.59999999999997,74.38037356321838
1634,2021-12-13,61.5,18,Cryptopunks,1107.0,74.27158959537572
1635,2021-12-14,62.0,13,Cryptopunks,806.0,73.54498583569405
1636,2021-12-15,60.0,14,Cryptopunks,840.0,72.63161290322579
1637,2021-12-16,57.0,15,Cryptopunks,855.0,71.73781065088757
1638,2021-12-17,59.0,15,Cryptopunks,885.0,70.76495626822157
1639,2021-12-18,60.0,3,Cryptopunks,180.0,69.65716763005781
1640,2021-12-19,57.69,6,Cryptopunks,346.14,69.16582352941175
1641,2021-12-20,56.0,7,Cryptopunks,392.0,68.68388235294118
1642,2021-12-21,51.89,18,Cryptopunks,934.02,67.98408823529412
1643,2021-12-22,50.0,27,Cryptopunks,1350.0,66.72174285714286
1644,2021-12-23,52.0,16,Cryptopunks,832.0,65.36578804347826
1645,2021-12-24,54.0,64,Cryptopunks,3456.0,64.46438829787235
1646,2021-12-25,65.0,15,Cryptopunks,975.0,62.54433874709977
1647,2021-12-26,63.0,14,Cryptopunks,882.0,62.113784403669726
1648,2021-12-27,68.98,7,Cryptopunks,482.86,61.98118834080718
1649,2021-12-28,26.0,10,Cryptopunks,260.0,61.89458797327394
1650,2021-12-29,65.95,8,Cryptopunks,527.6,60.93773626373627
1651,2021-12-30,63.0,21,Cryptopunks,1323.0,60.88134782608695
1652,2021-12-31,62.0,22,Cryptopunks,1364.0,60.722405063291134
1653,2022-01-01,55.0,22,Cryptopunks,1210.0,60.34313402061855
1654,2022-01-02,66.7,7,Cryptopunks,466.90000000000003,59.74360887096775
1655,2022-01-03,67.0,8,Cryptopunks,536.0,59.50154661016949
1656,2022-01-04,66.45,3,Cryptopunks,199.35000000000002,59.43504291845493
1657,2022-01-05,62.0,7,Cryptopunks,434.0,59.297533039647575
1658,2022-01-06,60.0,8,Cryptopunks,480.0,59.047025761124125
1659,2022-01-07,59.95,10,Cryptopunks,599.5,58.86119718309859
1660,2022-01-08,58.02,12,Cryptopunks,696.24,58.544609929078014
